year,month,lat,lng,probability,spread
0,10,9,83,0.00094,40
0,10,9,84,0.00081,37
0,10,9,85,0.0009,36
0,10,9,86,0.00065,37
0,10,9,87,0.00036,40
0,10,9,88,0.00028,45
0,10,9,89,0.00098,52
0,10,9,90,0.00105,61
0,10,9,91,0.00169,72
0,10,9,92,0.00163,85
0,10,9,93,0.00292,100
0,10,9,94,0.00343,117
0,10,9,95,0.00443,136
0,10,9,96,0.00707,157
0,10,9,97,0.00568,180
0,10,10,79,0.00089,61
0,10,10,80,0.00284,50
0,10,10,81,0.00035,41
0,10,10,82,0.00034,34
0,10,10,83,0.00112,29
0,10,10,84,0.0042,26
0,10,10,85,0.00157,25
0,10,10,86,0.00437,26
0,10,10,87,0.004,29
0,10,10,88,0.00076,34
0,10,10,89,0.00054,41
0,10,10,90,0.00303,50
0,10,10,91,0.0034,61
0,10,10,92,0.00484,74
0,10,10,93,0.00412,89
0,10,10,94,0.00289,106
0,10,10,95,0.00402,125
0,10,10,96,0.00471,146
0,10,10,97,0.00526,169
0,10,10,98,0.00099,194
0,10,11,79,0.00185,52
0,10,11,80,0.00496,41
0,10,11,82,0.00089,25
0,10,11,83,0.0019,20
0,10,11,84,0.00106,17
0,10,11,85,0.00691,16
0,10,11,86,0.00268,17
0,10,11,87,0.00542,20
0,10,11,88,0.00089,25
0,10,11,89,0.00377,32
0,10,11,90,0.0036,41
0,10,11,91,0.01461,52
0,10,11,92,0.00353,65
0,10,11,93,0.00357,80
0,10,11,94,0.00275,97
0,10,11,95,0.00249,116
0,10,11,96,0.00443,137
0,10,11,97,0.00292,160
0,10,11,98,0.00099,185
0,10,12,80,0.00626,34
0,10,12,81,0.00222,25
0,10,12,82,0.00584,18
0,10,12,83,0.00079,13
0,10,12,84,0.00183,10
0,10,12,85,0.00275,9
0,10,12,86,0.00227,10
0,10,12,87,0.00357,13
0,10,12,88,0.00203,18
0,10,12,89,0.0028,25
0,10,12,90,0.00072,34
0,10,12,91,0.0036,45
0,10,12,92,0.00255,58
0,10,12,93,0.00329,73
0,10,12,94,0.02032,90
0,10,12,95,0.01015,109
0,10,12,96,0.0041,130
0,10,12,97,0.0022,153
0,10,12,98,0.00073,178
0,10,13,80,0.00705,29
0,10,13,81,0.00108,20
0,10,13,82,0.00078,13
0,10,13,83,0.00037,8
0,10,13,84,0.00159,5
0,10,13,85,0.00225,4
0,10,13,86,0.00265,5
0,10,13,87,0.00185,8
0,10,13,88,0.00099,13
0,10,13,89,0.00177,20
0,10,13,90,0.01293,29
0,10,13,91,0.0084,40
0,10,13,92,0.00366,53
0,10,13,93,0.00602,68
0,10,13,94,0.00479,85
0,10,13,95,0.0087,104
0,10,13,96,0.00443,125
0,10,13,97,0.00355,148
0,10,14,80,0.00863,26
0,10,14,81,0.00422,17
0,10,14,82,0.00108,10
0,10,14,83,0.00037,5
0,10,14,84,0.00192,2
0,10,14,85,0.00222,1
0,10,14,86,0.00437,2
0,10,14,87,0.00353,5
0,10,14,88,0.00289,10
0,10,14,89,0.01535,17
0,10,14,90,0.01629,26
0,10,14,91,0.00146,37
0,10,14,92,0.00539,50
0,10,14,93,0.00354,65
0,10,14,94,0.01398,82
0,10,14,95,0.01914,101
0,10,14,96,0.00401,122
0,10,14,97,0.00138,145
0,10,15,80,0.00654,25
0,10,15,81,0.00698,16
0,10,15,82,0.00255,9
0,10,15,83,0.00062,4
0,10,15,84,0.00104,1
0,10,15,85,0.00623,0
0,10,15,86,0.00625,1
0,10,15,87,0.00147,4
0,10,15,88,0.00385,9
0,10,15,89,0.0122,16
0,10,15,90,0.00484,25
0,10,15,91,0.00302,36
0,10,15,92,0.00431,49
0,10,15,93,0.00583,64
0,10,15,94,0.00089,81
0,10,15,95,0.00202,100
0,10,15,96,0.00303,121
0,10,15,97,0.00174,144
0,10,16,81,0.0003,17
0,10,16,82,0.00513,10
0,10,16,83,0.00968,5
0,10,16,84,0.01063,2
0,10,16,85,0.00555,1
0,10,16,86,0.0094,2
0,10,16,87,0.00717,5
0,10,16,88,0.00866,10
0,10,16,89,0.00674,17
0,10,16,90,0.00275,26
0,10,16,91,0.00578,37
0,10,16,92,0.007,50
0,10,16,93,0.00745,65
0,10,16,94,0.0007,82
0,10,16,96,0.00162,122
0,10,16,97,0.00103,145
0,10,17,82,0.0011,13
0,10,17,83,0.00421,8
0,10,17,84,0.00262,5
0,10,17,85,0.00229,4
0,10,17,86,0.00233,5
0,10,17,87,0.00204,8
0,10,17,88,0.00483,13
0,10,17,89,0.0175,20
0,10,17,90,0.00191,29
0,10,17,91,0.00278,40
0,10,17,92,0.01086,53
0,10,17,93,0.00658,68
0,10,17,94,0.0037,85
0,10,18,84,0.00515,10
0,10,18,85,0.00271,9
0,10,18,86,0.00402,10
0,10,18,87,0.00233,13
0,10,18,88,0.00458,18
0,10,18,89,0.00364,25
0,10,18,90,0.00306,34
0,10,18,91,0.00075,45
0,10,18,92,0.00193,58
0,10,18,93,0.01597,73
0,10,18,94,0.00066,90
0,10,19,84,0.00043,17
0,10,19,85,0.00297,16
0,10,19,86,0.00168,17
0,10,19,87,0.00329,20
0,10,19,88,0.0042,25
0,10,19,89,0.00432,32
0,10,19,90,0.01203,41
0,10,19,91,0.01322,52
0,10,19,92,0.00512,65
0,10,20,86,0.00093,26
0,10,20,87,0.0057,29
0,10,20,88,0.00895,34
0,10,20,89,0.00214,41
0,10,20,90,0.01135,50
0,10,20,91,0.0286,61
0,10,20,92,0.00046,74
0,10,21,87,0.00178,40
0,10,21,88,0.00381,45
0,10,21,89,0.00268,52
0,10,21,90,0.00326,61
0,10,21,91,0.0016,72
0,10,22,91,0.00109,85
1,0,-9,109,0.00026,1152
1,0,-9,110,0.00026,1201
1,0,-8,101,0.00037,785
1,0,-7,101,0.00028,740
1,0,-7,102,0.00025,773
1,0,-6,93,0.00059,505
1,0,-6,96,0.00052,562
1,0,-6,97,0.00122,585
1,0,-6,101,0.00101,697
1,0,-6,133,0.00026,2745
1,0,-5,93,0.00061,464
1,0,-5,97,0.00028,544
1,0,-5,100,0.00052,625
1,0,-5,101,0.00158,656
1,0,-5,102,0.00073,689
1,0,-4,93,0.00069,425
1,0,-4,97,0.00107,505
1,0,-4,98,0.00114,530
1,0,-4,99,0.00057,557
1,0,-4,100,0.00043,586
1,0,-4,101,0.00034,617
1,0,-3,64,0.00028,765
1,0,-3,80,0.00035,349
1,0,-3,93,0.00098,388
1,0,-3,94,0.00032,405
1,0,-3,95,0.00043,424
1,0,-3,96,0.00052,445
1,0,-3,97,0.00051,468
1,0,-3,98,0.00121,493
1,0,-3,99,0.00066,520
1,0,-2,66,0.00026,650
1,0,-2,93,0.00028,353
1,0,-2,94,0.00034,370
1,0,-2,96,0.00033,410
1,0,-2,97,0.00149,433
1,0,-1,78,0.00057,305
1,0,-1,94,0.0003,337
1,0,-1,96,0.00054,377
1,0,0,53,0.0004,1249
1,0,0,55,0.00054,1125
1,0,0,73,0.00039,369
1,0,0,78,0.00053,274
1,0,1,65,0.00029,596
1,0,1,67,0.00029,520
1,0,1,68,0.00093,485
1,0,1,71,0.00043,392
1,0,1,74,0.00029,317
1,0,1,75,0.00039,296
1,0,1,78,0.00038,245
1,0,2,64,0.0012,610
1,0,2,65,0.00121,569
1,0,2,66,0.00106,530
1,0,2,67,0.00046,493
1,0,2,69,0.00134,425
1,0,2,70,0.00042,394
1,0,2,77,0.00028,233
1,0,2,78,0.00113,218
1,0,2,79,0.00065,205
1,0,2,80,0.00056,194
1,0,2,81,0.00031,185
1,0,3,62,0.00065,673
1,0,3,63,0.00095,628
1,0,3,70,0.00112,369
1,0,3,71,0.00025,340
1,0,3,72,0.0003,313
1,0,3,73,0.00048,288
1,0,3,74,0.00043,265
1,0,3,75,0.00047,244
1,0,3,77,0.00055,208
1,0,3,78,0.0032,193
1,0,3,79,0.00028,180
1,0,3,80,0.00034,169
1,0,3,83,0.0004,148
1,0,4,58,0.00202,850
1,0,4,59,0.00239,797
1,0,4,60,0.00129,746
1,0,4,61,0.00079,697
1,0,4,68,0.0006,410
1,0,4,69,0.00503,377
1,0,4,70,0.00238,346
1,0,4,71,0.0023,317
1,0,4,72,0.0005,290
1,0,4,73,0.00056,265
1,0,4,74,0.00057,242
1,0,4,75,0.00046,221
1,0,4,76,0.00043,202
1,0,4,77,0.00051,185
1,0,4,78,0.00343,170
1,0,4,79,0.00236,157
1,0,4,80,0.00224,146
1,0,4,81,0.00311,137
1,0,4,82,0.00076,130
1,0,4,83,0.00035,125
1,0,4,84,0.00057,122
1,0,4,85,0.00026,121
1,0,5,57,0.00361,884
1,0,5,58,0.00683,829
1,0,5,71,0.00213,296
1,0,5,72,0.00236,269
1,0,5,73,0.00217,244
1,0,5,74,0.00169,221
1,0,5,75,0.00132,200
1,0,5,76,0.00115,181
1,0,5,77,0.00081,164
1,0,5,78,0.00034,149
1,0,5,79,0.0008,136
1,0,5,80,0.00137,125
1,0,5,81,0.00102,116
1,0,5,82,0.00215,109
1,0,5,83,0.00196,104
1,0,5,84,0.00189,101
1,0,5,85,0.00149,100
1,0,5,86,0.00028,101
1,0,5,87,0.00036,104
1,0,5,88,0.00039,109
1,0,5,89,0.00069,116
1,0,5,90,0.00169,125
1,0,5,91,0.0004,136
1,0,5,92,0.00034,149
1,0,5,93,0.00031,164
1,0,6,57,0.00431,865
1,0,6,71,0.00027,277
1,0,6,72,0.00082,250
1,0,6,73,0.00621,225
1,0,6,74,0.00146,202
1,0,6,75,0.00511,181
1,0,6,76,0.00083,162
1,0,6,77,0.00076,145
1,0,6,78,0.00066,130
1,0,6,79,0.00168,117
1,0,6,81,0.00058,97
1,0,6,82,0.00145,90
1,0,6,83,0.00077,85
1,0,6,84,0.00198,82
1,0,6,85,0.00071,81
1,0,6,86,0.00061,82
1,0,6,87,0.00084,85
1,0,6,88,0.00162,90
1,0,6,89,0.00106,97
1,0,6,90,0.00082,106
1,0,6,91,0.00052,117
1,0,6,92,0.00047,130
1,0,6,93,0.00045,145
1,0,6,94,0.00033,162
1,0,6,99,0.00061,277
1,0,7,57,0.00259,848
1,0,7,58,0.0022,793
1,0,7,60,0.00187,689
1,0,7,61,0.00026,640
1,0,7,71,0.00089,260
1,0,7,72,0.00239,233
1,0,7,73,0.0013,208
1,0,7,74,0.00108,185
1,0,7,75,0.00151,164
1,0,7,76,0.00187,145
1,0,7,77,0.00258,128
1,0,7,78,0.00292,113
1,0,7,79,0.00094,100
1,0,7,81,0.00132,80
1,0,7,82,0.00175,73
1,0,7,83,0.00094,68
1,0,7,84,0.00079,65
1,0,7,85,0.00097,64
1,0,7,86,0.00039,65
1,0,7,87,0.00061,68
1,0,7,88,0.00147,73
1,0,7,89,0.00116,80
1,0,7,90,0.00116,89
1,0,7,91,0.00132,100
1,0,7,92,0.00219,113
1,0,7,93,0.0016,128
1,0,7,94,0.00149,145
1,0,7,95,0.00093,164
1,0,7,96,0.00042,185
1,0,7,98,0.00071,233
1,0,7,99,0.00128,260
1,0,8,58,0.00165,778
1,0,8,59,0.00109,725
1,0,8,60,0.00047,674
1,0,8,72,0.00173,218
1,0,8,73,0.00087,193
1,0,8,74,0.00067,170
1,0,8,75,0.0009,149
1,0,8,76,0.00045,130
1,0,8,78,0.0013,98
1,0,8,79,0.00041,85
1,0,8,81,0.00262,65
1,0,8,82,0.00226,58
1,0,8,83,0.00135,53
1,0,8,84,0.00225,50
1,0,8,85,0.00088,49
1,0,8,86,0.00058,50
1,0,8,87,0.00093,53
1,0,8,88,0.00098,58
1,0,8,89,0.00099,65
1,0,8,90,0.00105,74
1,0,8,91,0.00175,85
1,0,8,92,0.00297,98
1,0,8,93,0.0023,113
1,0,8,94,0.0021,130
1,0,8,95,0.00199,149
1,0,8,96,0.0019,170
1,0,8,97,0.00061,193
1,0,9,71,0.00031,232
1,0,9,72,0.00111,205
1,0,9,73,0.00076,180
1,0,9,74,0.00033,157
1,0,9,75,0.00046,136
1,0,9,78,0.00055,85
1,0,9,79,0.00264,72
1,0,9,80,0.00226,61
1,0,9,81,0.00485,52
1,0,9,82,0.00166,45
1,0,9,83,0.00046,40
1,0,9,84,0.00063,37
1,0,9,85,0.00108,36
1,0,9,86,0.00113,37
1,0,9,87,0.00108,40
1,0,9,88,0.00128,45
1,0,9,89,0.00131,52
1,0,9,90,0.0013,61
1,0,9,91,0.0014,72
1,0,9,92,0.00318,85
1,0,9,93,0.00185,100
1,0,9,94,0.00267,117
1,0,9,95,0.00318,136
1,0,9,96,0.00218,157
1,0,9,97,0.00328,180
1,0,9,98,0.00099,205
1,0,10,75,0.00064,125
1,0,10,79,0.00194,61
1,0,10,80,0.00518,50
1,0,10,81,0.00126,41
1,0,10,82,0.00031,34
1,0,10,83,0.00116,29
1,0,10,84,0.00097,26
1,0,10,85,0.00079,25
1,0,10,86,0.0029,26
1,0,10,87,0.00069,29
1,0,10,88,0.00097,34
1,0,10,89,0.00212,41
1,0,10,90,0.00165,50
1,0,10,91,0.00132,61
1,0,10,92,0.00169,74
1,0,10,93,0.00235,89
1,0,10,94,0.00255,106
1,0,10,95,0.00187,125
1,0,10,96,0.00309,146
1,0,10,97,0.00158,169
1,0,10,98,0.00073,194
1,0,11,74,0.00064,137
1,0,11,79,0.00945,52
1,0,11,80,0.00282,41
1,0,11,81,0.00045,32
1,0,11,82,0.00086,25
1,0,11,83,0.0008,20
1,0,11,84,0.00141,17
1,0,11,85,0.00166,16
1,0,11,86,0.00255,17
1,0,11,87,0.0017,20
1,0,11,88,0.00073,25
1,0,11,89,0.00091,32
1,0,11,90,0.00076,41
1,0,11,91,0.00293,52
1,0,11,92,0.00325,65
1,0,11,93,0.00498,80
1,0,11,94,0.00327,97
1,0,11,95,0.00343,116
1,0,11,96,0.00428,137
1,0,11,97,0.00303,160
1,0,11,98,0.00153,185
1,0,12,80,0.00155,34
1,0,12,81,0.0009,25
1,0,12,82,0.0012,18
1,0,12,83,0.00159,13
1,0,12,84,0.00201,10
1,0,12,85,0.00449,9
1,0,12,86,0.00513,10
1,0,12,87,0.00296,13
1,0,12,88,0.00048,18
1,0,12,89,0.00085,25
1,0,12,90,0.00126,34
1,0,12,91,0.00109,45
1,0,12,92,0.00154,58
1,0,12,93,0.00651,73
1,0,12,94,0.00296,90
1,0,12,95,0.00359,109
1,0,12,96,0.00533,130
1,0,12,97,0.00095,153
1,0,12,98,0.00048,178
1,0,13,73,0.00053,148
1,0,13,80,0.00067,29
1,0,13,81,0.00155,20
1,0,13,82,0.00148,13
1,0,13,83,0.00266,8
1,0,13,84,0.0022,5
1,0,13,85,0.00937,4
1,0,13,86,0.01189,5
1,0,13,87,0.00308,8
1,0,13,88,0.00237,13
1,0,13,89,0.0037,20
1,0,13,90,0.00127,29
1,0,13,91,0.0015,40
1,0,13,92,0.00408,53
1,0,13,93,0.00252,68
1,0,13,94,0.0051,85
1,0,13,95,0.01396,104
1,0,13,96,0.00928,125
1,0,13,97,0.00208,148
1,0,14,72,0.00041,170
1,0,14,80,0.00176,26
1,0,14,81,0.00332,17
1,0,14,82,0.00243,10
1,0,14,83,0.00339,5
1,0,14,84,0.00304,2
1,0,14,85,0.00258,1
1,0,14,86,0.00563,2
1,0,14,87,0.00329,5
1,0,14,88,0.00381,10
1,0,14,89,0.00671,17
1,0,14,90,0.00418,26
1,0,14,91,0.00302,37
1,0,14,92,0.00445,50
1,0,14,93,0.00322,65
1,0,14,94,0.00273,82
1,0,14,95,0.01241,101
1,0,14,96,0.01089,122
1,0,14,97,0.00168,145
1,0,15,80,0.00169,25
1,0,15,81,0.01033,16
1,0,15,82,0.00362,9
1,0,15,83,0.0039,4
1,0,15,84,0.00409,1
1,0,15,85,0.00432,0
1,0,15,86,0.00397,1
1,0,15,87,0.00531,4
1,0,15,88,0.00274,9
1,0,15,89,0.01409,16
1,0,15,90,0.00587,25
1,0,15,91,0.00353,36
1,0,15,92,0.00124,49
1,0,15,93,0.00324,64
1,0,15,94,0.00205,81
1,0,15,95,0.00398,100
1,0,15,96,0.00463,121
1,0,15,97,0.00264,144
1,0,16,81,0.00212,17
1,0,16,82,0.00793,10
1,0,16,83,0.00427,5
1,0,16,84,0.00399,2
1,0,16,85,0.00703,1
1,0,16,86,0.00743,2
1,0,16,87,0.00262,5
1,0,16,88,0.00261,10
1,0,16,89,0.00701,17
1,0,16,90,0.00263,26
1,0,16,91,0.00411,37
1,0,16,92,0.00339,50
1,0,16,93,0.0052,65
1,0,16,96,0.00049,122
1,0,17,82,0.00102,13
1,0,17,83,0.00461,8
1,0,17,84,0.00539,5
1,0,17,85,0.01187,4
1,0,17,86,0.00678,5
1,0,17,87,0.00369,8
1,0,17,88,0.00964,13
1,0,17,89,0.00479,20
1,0,17,90,0.00582,29
1,0,17,91,0.00668,40
1,0,17,92,0.00795,53
1,0,17,93,0.00582,68
1,0,17,94,0.00061,85
1,0,18,84,0.00486,10
1,0,18,85,0.0091,9
1,0,18,86,0.00779,10
1,0,18,87,0.01008,13
1,0,18,88,0.00796,18
1,0,18,89,0.00532,25
1,0,18,90,0.00595,34
1,0,18,91,0.00742,45
1,0,18,92,0.00235,58
1,0,18,93,0.00149,73
1,0,18,94,0.00028,90
1,0,19,85,0.00565,16
1,0,19,86,0.00728,17
1,0,19,87,0.00518,20
1,0,19,88,0.0053,25
1,0,19,89,0.00903,32
1,0,19,90,0.00915,41
1,0,19,91,0.02489,52
1,0,19,92,0.00094,65
1,0,20,86,0.00176,26
1,0,20,87,0.00628,29
1,0,20,88,0.01,34
1,0,20,89,0.01094,41
1,0,20,90,0.00497,50
1,0,20,91,0.00994,61
1,0,21,86,0.00064,37
1,0,21,87,0.00514,40
1,0,21,88,0.00144,45
1,0,21,89,0.00173,52
1,0,21,90,0.00125,61
1,0,21,91,0.00093,72
1,2,-11,101,0.00055,932
1,2,-10,100,0.00036,850
1,2,-10,101,0.00101,881
1,2,-10,102,0.00049,914
1,2,-10,103,0.00025,949
1,2,-9,101,0.00031,832
1,2,-9,104,0.00029,937
1,2,-9,105,0.00026,976
1,2,-9,110,0.00028,1201
1,2,-7,97,0.00025,628
1,2,-7,99,0.00031,680
1,2,-7,100,0.00027,709
1,2,-7,101,0.00027,740
1,2,-6,52,0.00037,1530
1,2,-6,53,0.00049,1465
1,2,-6,99,0.00046,637
1,2,-6,100,0.00041,666
1,2,-6,101,0.00083,697
1,2,-6,103,0.00041,765
1,2,-5,88,0.00041,409
1,2,-5,89,0.00069,416
1,2,-5,90,0.0004,425
1,2,-5,91,0.00074,436
1,2,-5,92,0.00028,449
1,2,-5,97,0.00048,544
1,2,-5,98,0.0004,569
1,2,-5,99,0.00034,596
1,2,-5,100,0.00057,625
1,2,-5,101,0.00041,656
1,2,-4,91,0.00085,397
1,2,-4,92,0.00036,410
1,2,-4,93,0.00045,425
1,2,-4,94,0.00038,442
1,2,-4,95,0.00033,461
1,2,-4,96,0.0004,482
1,2,-4,97,0.00037,505
1,2,-4,98,0.00075,530
1,2,-4,99,0.00106,557
1,2,-4,100,0.00071,586
1,2,-4,101,0.00031,617
1,2,-3,91,0.00091,360
1,2,-3,94,0.00071,405
1,2,-3,95,0.00048,424
1,2,-3,96,0.00032,445
1,2,-3,97,0.00033,468
1,2,-3,98,0.00066,493
1,2,-3,99,0.00027,520
1,2,-2,63,0.00105,773
1,2,-2,64,0.00027,730
1,2,-2,92,0.00027,338
1,2,-2,94,0.00045,370
1,2,-2,95,0.00064,389
1,2,-2,96,0.00036,410
1,2,-2,97,0.0004,433
1,2,-1,67,0.00113,580
1,2,-1,69,0.00055,512
1,2,-1,85,0.00042,256
1,2,-1,92,0.00027,305
1,2,-1,96,0.00031,377
1,2,0,67,0.00042,549
1,2,0,68,0.00045,514
1,2,0,70,0.0009,450
1,2,0,71,0.00046,421
1,2,0,80,0.00072,250
1,2,0,81,0.00052,241
1,2,0,82,0.00039,234
1,2,0,83,0.00051,229
1,2,0,86,0.00037,226
1,2,0,92,0.00034,274
1,2,1,66,0.00039,557
1,2,1,67,0.0004,520
1,2,1,68,0.0003,485
1,2,1,69,0.00058,452
1,2,1,70,0.00033,421
1,2,1,71,0.00097,392
1,2,1,72,0.00067,365
1,2,2,50,0.00025,1394
1,2,2,66,0.00026,530
1,2,2,67,0.00043,493
1,2,2,68,0.00027,458
1,2,2,73,0.00028,313
1,2,2,81,0.00034,185
1,2,3,47,0.00093,1588
1,2,3,48,0.00037,1513
1,2,3,49,0.00101,1440
1,2,3,50,0.00063,1369
1,2,3,56,0.00107,985
1,2,3,57,0.0036,928
1,2,3,58,0.00184,873
1,2,3,59,0.00111,820
1,2,3,61,0.00027,720
1,2,3,62,0.00057,673
1,2,3,63,0.00081,628
1,2,3,64,0.0009,585
1,2,3,65,0.00138,544
1,2,3,66,0.00135,505
1,2,3,67,0.0009,468
1,2,3,68,0.00025,433
1,2,3,70,0.00035,369
1,2,3,72,0.00042,313
1,2,3,73,0.00251,288
1,2,3,74,0.00059,265
1,2,3,75,0.00104,244
1,2,3,76,0.00032,225
1,2,3,86,0.00047,145
1,2,3,89,0.00046,160
1,2,4,47,0.00029,1565
1,2,4,48,0.00125,1490
1,2,4,49,0.00086,1417
1,2,4,50,0.00175,1346
1,2,4,51,0.00093,1277
1,2,4,52,0.00078,1210
1,2,4,54,0.00048,1082
1,2,4,55,0.00028,1021
1,2,4,58,0.00055,850
1,2,4,59,0.00302,797
1,2,4,60,0.00038,746
1,2,4,61,0.00049,697
1,2,4,62,0.00081,650
1,2,4,63,0.00038,605
1,2,4,68,0.00046,410
1,2,4,69,0.00026,377
1,2,4,73,0.00594,265
1,2,4,74,0.00218,242
1,2,4,75,0.00436,221
1,2,4,76,0.00174,202
1,2,4,78,0.00075,170
1,2,4,79,0.00075,157
1,2,4,89,0.0003,137
1,2,4,91,0.00032,157
1,2,4,92,0.00029,170
1,2,4,93,0.00029,185
1,2,5,49,0.0009,1396
1,2,5,50,0.0012,1325
1,2,5,51,0.00033,1256
1,2,5,52,0.00027,1189
1,2,5,53,0.00129,1124
1,2,5,59,0.00029,776
1,2,5,60,0.00041,725
1,2,5,67,0.00025,424
1,2,5,68,0.00033,389
1,2,5,69,0.00027,356
1,2,5,74,0.00053,221
1,2,5,75,0.00217,200
1,2,5,76,0.00065,181
1,2,5,77,0.00028,164
1,2,5,78,0.00042,149
1,2,5,79,0.00117,136
1,2,5,80,0.00035,125
1,2,5,81,0.00026,116
1,2,5,84,0.00042,101
1,2,5,85,0.001,100
1,2,5,86,0.00045,101
1,2,5,88,0.00058,109
1,2,5,89,0.00068,116
1,2,5,90,0.00055,125
1,2,5,91,0.00044,136
1,2,5,93,0.00041,164
1,2,5,94,0.00028,181
1,2,6,49,0.00076,1377
1,2,6,52,0.0004,1170
1,2,6,53,0.00037,1105
1,2,6,57,0.0004,865
1,2,6,58,0.00057,810
1,2,6,61,0.00081,657
1,2,6,62,0.00036,610
1,2,6,68,0.00027,370
1,2,6,69,0.00036,337
1,2,6,70,0.00044,306
1,2,6,71,0.00037,277
1,2,6,72,0.00041,250
1,2,6,73,0.00179,225
1,2,6,74,0.00089,202
1,2,6,75,0.00043,181
1,2,6,76,0.00051,162
1,2,6,77,0.00048,145
1,2,6,78,0.0007,130
1,2,6,79,0.00119,117
1,2,6,82,0.00042,90
1,2,6,83,0.0004,85
1,2,6,84,0.00126,82
1,2,6,85,0.00036,81
1,2,6,86,0.00069,82
1,2,6,87,0.00086,85
1,2,6,88,0.0004,90
1,2,6,90,0.00086,106
1,2,6,91,0.00164,117
1,2,6,92,0.00034,130
1,2,6,93,0.0004,145
1,2,6,94,0.00059,162
1,2,6,95,0.00032,181
1,2,7,49,0.00032,1360
1,2,7,51,0.00093,1220
1,2,7,54,0.00039,1025
1,2,7,57,0.00312,848
1,2,7,61,0.00089,640
1,2,7,67,0.00254,388
1,2,7,68,0.00294,353
1,2,7,69,0.00099,320
1,2,7,70,0.00218,289
1,2,7,71,0.00044,260
1,2,7,72,0.00044,233
1,2,7,73,0.00042,208
1,2,7,74,0.00055,185
1,2,7,75,0.00044,164
1,2,7,76,0.00054,145
1,2,7,77,0.0003,128
1,2,7,78,0.00082,113
1,2,7,79,0.00071,100
1,2,7,82,0.00105,73
1,2,7,83,0.00055,68
1,2,7,84,0.00183,65
1,2,7,85,0.00038,64
1,2,7,86,0.00063,65
1,2,7,87,0.00135,68
1,2,7,88,0.00119,73
1,2,7,89,0.00128,80
1,2,7,90,0.00072,89
1,2,7,91,0.00133,100
1,2,7,92,0.00071,113
1,2,7,93,0.00046,128
1,2,7,94,0.0013,145
1,2,7,95,0.0012,164
1,2,7,96,0.0005,185
1,2,7,98,0.00131,233
1,2,7,99,0.00066,260
1,2,8,51,0.00027,1205
1,2,8,55,0.0005,949
1,2,8,62,0.00048,578
1,2,8,63,0.00033,533
1,2,8,67,0.00148,373
1,2,8,68,0.00079,338
1,2,8,69,0.00039,305
1,2,8,70,0.00028,274
1,2,8,71,0.00031,245
1,2,8,72,0.00038,218
1,2,8,73,0.0005,193
1,2,8,74,0.00091,170
1,2,8,75,0.00067,149
1,2,8,76,0.00032,130
1,2,8,78,0.0004,98
1,2,8,79,0.00073,85
1,2,8,81,0.00074,65
1,2,8,82,0.00207,58
1,2,8,83,0.00072,53
1,2,8,84,0.0008,50
1,2,8,85,0.00089,49
1,2,8,86,0.00075,50
1,2,8,87,0.00097,53
1,2,8,88,0.00147,58
1,2,8,89,0.00143,65
1,2,8,90,0.00128,74
1,2,8,91,0.00112,85
1,2,8,92,0.00188,98
1,2,8,93,0.00134,113
1,2,8,94,0.00163,130
1,2,8,95,0.00181,149
1,2,8,96,0.00083,170
1,2,8,97,0.00045,193
1,2,9,52,0.00026,1125
1,2,9,56,0.0003,877
1,2,9,63,0.00137,520
1,2,9,64,0.00124,477
1,2,9,69,0.00027,292
1,2,9,70,0.0004,261
1,2,9,71,0.00051,232
1,2,9,72,0.00059,205
1,2,9,73,0.00092,180
1,2,9,74,0.00119,157
1,2,9,75,0.00083,136
1,2,9,79,0.00256,72
1,2,9,80,0.00062,61
1,2,9,81,0.00272,52
1,2,9,82,0.00315,45
1,2,9,83,0.00286,40
1,2,9,84,0.00131,37
1,2,9,85,0.00073,36
1,2,9,86,0.00293,37
1,2,9,87,0.00147,40
1,2,9,88,0.0014,45
1,2,9,89,0.00093,52
1,2,9,90,0.00162,61
1,2,9,91,0.00176,72
1,2,9,92,0.00224,85
1,2,9,93,0.00327,100
1,2,9,94,0.00204,117
1,2,9,95,0.00196,136
1,2,9,96,0.0034,157
1,2,9,97,0.00225,180
1,2,9,98,0.00161,205
1,2,10,62,0.00028,554
1,2,10,63,0.00029,509
1,2,10,64,0.00097,466
1,2,10,67,0.0009,349
1,2,10,68,0.00075,314
1,2,10,69,0.00039,281
1,2,10,70,0.00041,250
1,2,10,71,0.00057,221
1,2,10,72,0.00055,194
1,2,10,73,0.00051,169
1,2,10,74,0.00072,146
1,2,10,75,0.00081,125
1,2,10,80,0.00163,50
1,2,10,81,0.00081,41
1,2,10,82,0.00191,34
1,2,10,83,0.00284,29
1,2,10,84,0.00162,26
1,2,10,85,0.00208,25
1,2,10,86,0.00091,26
1,2,10,87,0.00486,29
1,2,10,88,0.00191,34
1,2,10,89,0.00607,41
1,2,10,90,0.00114,50
1,2,10,91,0.00142,61
1,2,10,92,0.00257,74
1,2,10,93,0.00712,89
1,2,10,94,0.00316,106
1,2,10,95,0.00262,125
1,2,10,96,0.00455,146
1,2,10,97,0.00355,169
1,2,10,98,0.00144,194
1,2,11,65,0.00054,416
1,2,11,66,0.00037,377
1,2,11,67,0.00104,340
1,2,11,69,0.0003,272
1,2,11,70,0.00037,241
1,2,11,71,0.00041,212
1,2,11,72,0.00037,185
1,2,11,73,0.00034,160
1,2,11,74,0.00051,137
